text,label1,label2
"Cristina Simeone from New York, United States writes: My recommendation to visit my restaurant: Sajhavi. I ordered 2 satsaras, 2 jamudas with dosa masala in them, a lot of veggies on the meat. They also put some mango and kangong",Business Category: Restaurants,Review Stars: 3.0
"As it is a food truck and sometimes they aren so very friendly you'll notice they are a real deal. They are quite attentive, but sometimes it gets a little long and a lot of the time there isn't much else going. Their staff, in the same way that all food trucks will often tell you that",Business Category: Restaurants,Review Stars: 3.0
"We always use premium tasting products of these restaurants in our reviews that have a great customer. Always have enough. However, when you are in your neighborhood with one of their other businesses, your order from is likely missing or mispronounced for the most part. You can fix this by buying the high performance ""special",Business Category: Restaurants,Review Stars: 3.0
"I'm from China and it was nice to meet all of my local people. I love the music! I don't go to much restaurants except food (there was really really good food at this time of year though) and we really liked all the different menus. All that said, there are a few nice Chinese restaurants",Business Category: Restaurants,Review Stars: 3.0
"Great Location ) – The atmosphere is simply fabulous, the staff does an excellent job helping each guest make their choice (including our 2 night stay. Plus great wifi and great bar and place to keep your feet off the ground)",Business Category: Restaurants,Review Stars: 3.0
"Tacos is a unique and fun dive bar that specializes in Japanese foods, cocktails and snacks like Tofurkey Dipping. It's like nothing other than an ""overground."" If you are a sushi enthusiast but wouldn't be too happy to dive for fresh local Asian ingredients, this place probably isn",Business Category: Restaurants,Review Stars: 3.0
"Based upon Business Name Category I like it in beer when cold and spicy/dick is good as I use it as an ice. A must have in any hot-tempered restaurant with more and greater customers or large plates... and __________ A bit vague here, I mean there were a few",Business Category: Restaurants,Review Stars: 3.0
"Based in Germany, I've recently started the small part with myself but in my last months, many customers have given me encouragement. I'm glad I know the good people that were there during those previous seasons when they took food to customers and they also had that kind of enthusiasm over there, like the locals, they",Business Category: Restaurants,Review Stars: 3.0
"The only question that came up was when it was served. It has been two hours this day so the rest of the restaurant were able to take me home because when _____________ arrives, you might see this person as well. This isn't uncommon for a person working with an emergency to get to someone and not",Business Category: Restaurants,Review Stars: 3.0
"Not for the last 5 beers, however, it would make an amazing soup.",Business Category: Restaurants,Review Stars: 3.0
: 1. 5 stars,Business Category: Restaurants,Review Stars: 3.0
"the same reason when we opened the store that was in front: ""i've got this restaurant in my back yard too and a couple of nice things but they are so tiny that in that spot you will see all the pictures of them and the front page of i think would be more than enough for most but then one",Business Category: Restaurants,Review Stars: 3.0
"Thanks mondayday, and best words",Business Category: Restaurants,Review Stars: 3.0
"By MaryIra : 3 stars,please rephrasing the subject simple: you only wanted the ambiance, there aren't windows nor doors. This place was definitely not a place that could open after going to bed for hours without any food on the table or outside the door. It looks like we came",Business Category: Restaurants,Review Stars: 3.0
